sentence_index|sentence|phrase ids|sentiment values
11330|The problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of Auschwitz II-Birkenau .|226451.0|0.26389
11337|overburdened with complicated plotting and banal dialogue|208912.0|0.31944
11338|Ensemble movies , like soap operas , depend on empathy .|223243.0|0.56944
11341|Yet another self-consciously overwritten story about a rag-tag bunch of would-be characters that team up for a ca n't - miss heist -- only to have it all go wrong .|189905.0|0.44443999999999995
11344|More successful at relating history than in creating an emotionally complex , dramatically satisfying heroine|186166.0|0.375
11350|A minor-league soccer remake of The Longest Yard .|181833.0|0.30556
11358|It 's not a particularly good film , but neither is it a monsterous one .|185166.0|0.45833
11359|The world needs more filmmakers with passionate enthusiasms like Martin Scorsese .|188775.0|0.88889
11368|Unfortunately , the experience of actually watching the movie is less compelling than the circumstances of its making .|189351.0|0.11110999999999999
11370|It should be doing a lot of things , but does n't .|185340.0|0.19444
11374|The movie tries to be ethereal , but ends up seeming goofy .|188456.0|0.51389
11375|I was hoping that it would be sleazy and fun , but it was neither .|184736.0|0.41667
11376|Harris is supposed to be the star of the story , but comes across as pretty dull and wooden .|184314.0|0.44443999999999995
11384|I suspect that you 'll be as bored watching Morvern Callar as the characters are in it .|223850.0|0.27778
11391|This feature is about as necessary as a hole in the head|188965.0|0.22221999999999997
11397|Proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness .|186800.0|0.23611
11398|Did we really need a remake of `` Charade ? ''|223135.0|0.22221999999999997
11405|Entertains not so much because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel .|183704.0|0.30556
11414|An allegory concerning the chronically mixed signals African American professionals get about overachieving could be intriguing , but the supernatural trappings only obscure the message .|182349.0|0.38889
11417|Essentially , the film is weak on detail and strong on personality|183717.0|0.45833
11418|A relentless , bombastic and ultimately empty World War II action flick .|181951.0|0.22221999999999997
11423|Swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress Andie MacDowell .|187649.0|0.18056
11426|Nothing about them is attractive .|186467.0|0.27778
11428|Diaz , Applegate , Blair and Posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused .|183406.0|0.68056
11431|It 's a mystery how the movie could be released in this condition .|185032.0|0.33333
11434|Eight Legged Freaks falls flat as a spoof .|183646.0|0.26389
11447|You 'll trudge out of the theater feeling as though you rode the Zipper after eating a corn dog and an extra-large cotton candy .|189919.0|0.15278
11460|Oh , and more entertaining , too .|225284.0|0.66667
11468|It shares the first two films ' loose-jointed structure , but laugh-out-loud bits are few and far between .|185339.0|0.47222
11473|We get the comedy we settle for .|189487.0|0.34722
11475|Two hours of sepia-tinted heavy metal images and surround sound effects of people moaning .|189303.0|0.40278
11477|And neither do cliches , no matter how ` inside ' they are .|222369.0|0.29167
11486|Still , the updated Dickensian sensibility of writer Craig Bartlett 's story is appealing .|187580.0|0.72222
11488|Does n't come close to justifying the hype that surrounded its debut at the Sundance Film Festival two years ago .|183537.0|0.19444
11491|The film did n't move me one way or the other , but it was an honest effort and if you want to see a flick about telemarketers this one will due .|188174.0|0.54167
11495|... Blade II is still top-heavy with blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves .|181282.0|0.16667
11496|The Rules of Attraction gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing .|187854.0|0.26389
11502|This director 's cut -- which adds 51 minutes -- takes a great film and turns it into a mundane soap opera .|188963.0|0.26389
11506|It 's a movie that ends with Truckzilla , for cryin ' out loud .|224126.0|0.25
11516|An inconsequential , barely there bit of piffle .|182420.0|0.20833000000000002
11518|As saccharine as it is disposable .|182610.0|0.20833000000000002
11520|The metaphors are provocative , but too often , the viewer is left puzzled by the mechanics of the delivery .|188348.0|0.34722
11524|It 's provocative stuff , but the speculative effort is hampered by Taylor 's cartoonish performance and the film 's ill-considered notion that Hitler 's destiny was shaped by the most random of chances .|185196.0|0.31944
11539|`` Sweet Home Alabama '' is what it is -- a nice , harmless date film ...|227602.0|0.72222
11549|By the end of the movie , you 're definitely convinced that these women are spectacular .|182970.0|0.79167
11557|American and European cinema has amassed a vast Holocaust literature , but it is impossible to think of any film more challenging or depressing than The Grey Zone .|182310.0|0.31944
11559|It 's the kind of movie that , aside from Robert Altman , Spike Lee , the Coen Brothers and a few others , our moviemakers do n't make often enough .|185229.0|0.88889
11560|Alternates between deadpan comedy and heartbreaking loneliness and is n't afraid to provoke introspection in both its characters and its audience .|182279.0|0.65278
11563|A bittersweet contemporary comedy about benevolent deception , which , while it may not rival the filmmaker 's period pieces , is still very much worth seeing .|181538.0|0.80556
11569|` Stock up on silver bullets for director Neil Marshall 's intense freight train of a film . '|189997.0|0.68056
11570|It 's funny , as the old saying goes , because it 's true .|185111.0|0.75
11580|I did n't smile .|184648.0|0.29167
11583|In the book-on-tape market , the film of `` The Kid Stays in the Picture '' would be an abridged edition|224034.0|0.30556
11584|A sour attempt at making a Farrelly Brothers-style , down-and-dirty laugher for the female set .|182020.0|0.25
11588|Something has been lost in the translation ... another routine Hollywood frightfest in which the slack execution italicizes the absurdity of the premise .|187452.0|0.29167
11608|What we have is a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance .|189615.0|0.055555999999999994
11613|One of the worst movies of the year .|186568.0|0.069444
11615|Long before it 's over , you 'll be thinking of 51 ways to leave this loser .|185857.0|0.16667
11620|A compelling coming-of-age drama about the arduous journey of a sensitive young girl through a series of foster homes and a fierce struggle to pull free from her dangerous and domineering mother 's hold over her .|221968.0|0.72222
11621|An imaginative comedy\/thriller .|13851.0|0.77778
11630|Troubling and powerful .|226817.0|0.72222
11635|Warm and exotic .|226942.0|0.77778
11638|Polished , well-structured film .|225484.0|0.79167
11648|Lightweight but appealing .|224617.0|0.69444
11651|A gripping drama .|222017.0|0.86111
11658|Spare yet audacious ...|225914.0|0.51389
11659|Surprisingly insightful|226013.0|0.72222
11670|See it .|225724.0|0.8333299999999999
11672|Remember it .|225596.0|0.61111
11673|Morvern rocks .|224828.0|0.80556
11676|A compelling film .|221969.0|0.86111
11680|A good thriller .|222016.0|0.72222
11692|Good-naturedly cornball sequel .|223515.0|0.73611
11694|Witless but watchable .|227205.0|0.54167
11709|A well-executed spy-thriller .|222125.0|0.88889
11714|Formuliac , but fun .|223415.0|0.63889
11719|Dense , exhilarating documentary .|223105.0|0.79167
11722|A genuine mind-bender .|222010.0|0.79167
11725|Many insightful moments .|224725.0|0.79167
11736|Storytelling feels slight .|225979.0|0.36111
11743|Amazingly dopey .|222272.0|0.61111
11749|Obvious .|225256.0|0.38889
11751|... a pretentious mess ...|221781.0|0.13889
11753|So-so entertainment .|225844.0|0.56944
11756|Thin period piece .|226620.0|0.44443999999999995
11770|Generic thriller junk .|223471.0|0.16667
11771|Teens only .|226051.0|0.44443999999999995
11784|Laughably , irredeemably awful .|224572.0|0.16667
11789|Feeble comedy .|223350.0|0.20833000000000002
